date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:56	132155/132155	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Feb%202023%2014:07:16%20GMT	https://afsr.fr/wp-content/uploads/2023/02/En-tete-Webinaires-2023-1.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2023/02/En-tete-Webinaires-2023-1.png	(from https://afsr.fr/webinaires/)
10:25:03	1217616/1217616	---M--	200	added ('OK')	application/pdf	date:Mon,%2020%20Aug%202018%2008:16:32%20GMT	https://afsr.fr/wp-content/uploads/2018/08/2016-Plaquette-Stages.pdf	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2018/08/2016-Plaquette-Stages.pdf	(from https://afsr.fr/stages-de-formation/)
10:25:05	128409/128409	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:12:35%20GMT	https://afsr.fr/wp-content/uploads/2023/02/En-tete-Webinaires-2023-1-1.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2023/02/En-tete-Webinaires-2023-1-1.png	(from https://afsr.fr/webinaires/)
10:25:11	133328/133328	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2010:52:56%20GMT	https://afsr.fr/wp-content/uploads/2023/03/En-tete-Webinaires-2023-1.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2023/03/En-tete-Webinaires-2023-1.png	(from https://afsr.fr/webinaires/)
10:25:14	128858/128858	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2010:55:32%20GMT	https://afsr.fr/wp-content/uploads/2023/03/Webinaire-4-Nutrition.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2023/03/Webinaire-4-Nutrition.png	(from https://afsr.fr/webinaires/)
10:25:16	1108395/1108395	---M--	200	added ('OK')	application/pdf	date:Mon,%2020%20Aug%202018%2008:21:43%20GMT	https://afsr.fr/wp-content/uploads/2018/08/plaquette-stages-2014.pdf	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2018/08/plaquette-stages-2014.pdf	(from https://afsr.fr/stages-de-formation/)
10:25:17	111686/111686	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Apr%202023%2012:57:39%20GMT	https://afsr.fr/wp-content/uploads/2023/04/En-tete-Webinaires-2023.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2023/04/En-tete-Webinaires-2023.png	(from https://afsr.fr/webinaires/)
10:25:18	105840/105840	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2009:16:41%20GMT	https://afsr.fr/wp-content/uploads/2021/01/En-tete-webinaire-1-EEAP.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2021/01/En-tete-webinaire-1-EEAP.png	(from https://afsr.fr/webinaires/)
10:25:22	102689/102689	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Mar%202022%2013:52:48%20GMT	https://afsr.fr/wp-content/uploads/2022/03/En-tete-Webinaires-2022-1.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2022/03/En-tete-Webinaires-2022-1.png	(from https://afsr.fr/webinaires/)
10:25:22	101829/101829	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2009:29:44%20GMT	https://afsr.fr/wp-content/uploads/2022/03/Webinaire-3-en-tete-Habitat.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2022/03/Webinaire-3-en-tete-Habitat.png	(from https://afsr.fr/webinaires/)
10:25:23	109186/109186	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2007:25:39%20GMT	https://afsr.fr/wp-content/uploads/2021/01/En-tete-Webinaires-2022-3.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2021/01/En-tete-Webinaires-2022-3.png	(from https://afsr.fr/webinaires/)
10:25:26	103398/103398	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2009:42:12%20GMT	https://afsr.fr/wp-content/uploads/2022/03/En-tete-webinaire-7-sports-adaptes.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2022/03/En-tete-webinaire-7-sports-adaptes.png	(from https://afsr.fr/webinaires/)
10:25:26	105522/105522	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2009:35:15%20GMT	https://afsr.fr/wp-content/uploads/2022/03/En-tete-webinaire-5-creche.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2022/03/En-tete-webinaire-5-creche.png	(from https://afsr.fr/webinaires/)
10:25:29	108091/108091	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2009:39:47%20GMT	https://afsr.fr/wp-content/uploads/2022/03/En-tete-webinaire-6-douleur.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2022/03/En-tete-webinaire-6-douleur.png	(from https://afsr.fr/webinaires/)
10:25:31	114261/114261	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Apr%202021%2008:34:07%20GMT	https://afsr.fr/wp-content/uploads/2021/04/En-tete-Webinaire-Eveil-1.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2021/04/En-tete-Webinaire-Eveil-1.png	(from https://afsr.fr/webinaires/)
